ground.truth,v1,v2,v3,v4,v5,v6
nominal,-0.2954,-0.4127,0.0395,-0.8596,-0.3779,-0.9457
nominal,0.3210,0.4809,1.2116,0.3135,-0.3779,0.7424
nominal,-0.4126,-0.4348,0.3100,0.8421,-0.3779,0.7546
nominal,-0.0527,-0.3861,-0.0957,1.1641,-0.3779,1.4706
nominal,-0.2786,-0.3994,1.3469,-0.1655,-0.3779,0.9587
nominal,1.0737,1.4452,0.1748,1.0877,0.1269,0.8429
nominal,0.3581,0.0606,0.6256,0.6881,-0.0294,1.3548
nominal,2.5192,0.6224,-0.4113,1.5329,1.2547,0.4925
nominal,0.3757,0.1712,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1004,-0.3508,-0.1408,0.0890,-0.3779,1.0166
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4509,-0.4481,1.3920,-0.8596,-0.3779,-0.9457
nominal,-0.4941,-0.4083,-0.5916,0.0662,-0.3779,0.4773
nominal,0.7092,0.1358,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.2710,-0.1650,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.0298,-0.3375,0.8961,1.3240,-0.3779,0.8125
nominal,-0.0718,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,1.0934,1.6266,0.5805,-0.8596,-0.3779,-0.9457
nominal,0.1208,-0.3552,0.0846,-0.8596,-0.3779,-0.9457
nominal,0.2143,0.0474,-0.0507,0.8012,-0.3779,1.2025
nominal,0.6440,-0.4171,-0.1408,-0.8596,-0.3779,-0.9457
nominal,0.3682,1.0117,-0.2761,0.4827,-0.3779,0.6784
nominal,0.7615,0.4765,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2182,-0.4171,0.3551,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1977,0.8525,1.2567,0.6535,-0.3779,0.9465
nominal,0.0815,-0.0057,0.1748,0.2481,1.0505,1.2360
nominal,0.8108,1.4231,-0.4564,0.9810,2.1664,0.7363
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9230,5.0814,0.3100,0.1101,-0.3779,0.5169
nominal,-0.0185,-0.2136,0.8961,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0234,-0.0323,0.5805,0.7438,-0.3779,1.0806
nominal,-0.1670,-0.1296,0.5805,-0.8596,-0.3779,-0.9457
nominal,-0.0800,-0.1340,0.1297,0.8822,0.6788,1.1141
nominal,0.0571,-0.0765,1.1215,0.3270,0.2065,1.0197
nominal,0.8235,0.7728,-0.2310,0.8945,1.0824,0.8125
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5950,0.9365,-0.0957,0.6670,1.2817,0.9008
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0461,0.3747,0.0846,0.6675,-0.3779,1.2055
nominal,0.9594,1.3877,-0.1859,1.3561,-0.3779,0.9953
nominal,0.0540,-0.0676,-0.3662,0.4400,-0.3779,1.0654
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0168,-0.3508,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.3064,-0.4171,1.1215,-0.8596,-0.3779,-0.9457
nominal,1.1384,5.0593,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.1709,-0.4171,0.0395,1.4641,-0.3779,0.7911
nominal,0.3686,-0.1340,-0.1408,1.0865,0.6630,1.1080
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0383,-0.2490,0.3551,1.4156,0.6586,1.2451
nominal,-0.0176,-0.4392,-0.1859,-0.8596,-0.3779,-0.9457
nominal,0.4172,0.4057,0.7157,2.3544,-0.3779,1.0105
nominal,0.1037,-0.4392,-0.4564,1.0708,3.6162,1.0166
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1252,-0.2092,-0.1859,0.6303,-0.3779,1.2848
nominal,0.0185,-0.1605,2.5190,-0.1287,0.1088,0.8094
nominal,0.1728,-0.0013,-0.2761,0.4143,1.2064,0.6357
nominal,0.4326,1.5912,-0.2761,0.8016,0.8503,0.5748
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4175,-0.4171,1.3018,-0.8596,-0.3779,-0.9457
nominal,-0.2786,-0.4481,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1755,-0.4525,0.8961,-0.8596,-0.3779,-0.9457
nominal,0.4551,0.1580,-0.2761,1.4763,-0.3779,0.8704
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1065,-0.2888,0.4002,1.6540,0.8687,0.7972
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3259,-0.4348,2.2034,0.7282,-0.3779,0.3066
nominal,0.2314,0.4411,-0.2310,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3593,-0.4392,-0.0056,0.4299,-0.3779,1.0623
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
anomaly,-0.1902,-0.4083,-0.0507,0.9113,5.1252,1.1050
anomaly,0.3579,-0.2579,-0.4113,0.9303,3.2200,1.4737
nominal,0.0945,-0.4083,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1828,0.0518,0.3551,1.1544,0.6268,1.3061
nominal,-0.1636,-0.4083,0.0846,1.2303,0.7832,0.9831
nominal,0.2346,-0.2004,0.0846,1.4907,0.6153,1.1842
nominal,0.1455,-0.3906,-0.2761,1.2780,-0.3779,0.7637
nominal,0.5607,2.4317,0.0846,1.6898,-0.3779,1.0288
nominal,-0.0063,-0.2711,0.0846,0.3898,1.2859,0.9039
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1131,-0.2313,-0.0957,0.9198,0.6287,1.2726
nominal,1.5985,1.8876,-0.4113,1.3784,1.5130,0.9557
nominal,-0.4866,-0.4525,0.8961,-0.8596,-0.3779,-0.9457
nominal,0.5286,-0.4525,-0.1408,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0498,-0.2004,-0.2310,1.1687,2.9363,1.1781
nominal,-0.0466,-0.0367,-0.1859,0.7455,-0.3779,1.1659
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1492,-0.4304,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.6943,5.0372,0.3551,-0.8596,-0.3779,-0.9457
nominal,-0.2012,-0.4127,-0.2310,1.2097,2.1694,0.9861
nominal,-0.2871,-0.3950,0.3100,-0.8596,-0.3779,-0.9457
nominal,0.8080,0.3747,-0.0507,1.6789,-0.3779,1.1690
nominal,-0.1851,-0.3463,-0.2310,0.8367,2.8836,1.5895
nominal,-0.0772,-0.3685,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.1458,-0.1163,3.8714,-0.8596,-0.3779,-0.9457
nominal,-0.3467,-0.3906,2.7444,0.7789,-0.0786,0.9313
nominal,-0.0532,-0.4525,0.4002,-0.8596,-0.3779,-0.9457
nominal,0.0213,-0.3729,-0.1859,1.1426,0.9588,0.8338
nominal,-0.0625,-0.2977,0.0395,0.7780,0.6287,1.1324
nominal,-0.2302,-0.3861,1.4370,0.6468,0.1599,1.0501
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.2067,4.9178,-0.1859,0.9607,-0.3779,0.3706
nominal,0.3073,0.3880,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.2719,-0.4171,0.4452,1.8223,0.5210,1.0501
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1704,-0.2402,-0.2761,0.8898,-0.3779,1.4188
nominal,0.1011,0.6976,-0.1859,0.0270,1.2228,0.4438
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2834,-0.4348,0.3551,1.3472,0.5580,0.9709
nominal,0.0527,-0.3773,-0.2761,0.4189,2.6292,0.8764
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5886,2.9891,0.5805,0.4911,-0.3779,0.5992
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2681,0.3924,0.0846,1.4514,-0.3779,1.2604
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2382,-0.4171,0.7608,0.2308,0.9399,0.8368
nominal,1.9645,5.0505,-0.3211,2.3747,-0.3779,0.8246
nominal,-0.2534,-0.3906,0.2649,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.1010,3.5243,-0.2761,0.8485,-0.3779,0.7424
nominal,0.0078,-0.2269,0.3100,-0.8596,-0.3779,-0.9457
nominal,-0.1162,-0.3419,-0.1859,0.8164,2.6612,1.0014
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1462,-0.3109,0.7157,-0.8596,-0.3779,-0.9457
nominal,-0.0163,-0.1827,0.8510,1.0586,-0.0706,1.4249
nominal,0.9800,5.0372,0.1748,1.1827,0.7941,0.4864
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5498,1.6310,-0.2310,1.0033,-0.3779,0.6601
anomaly,0.6294,2.0822,0.9862,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,2.8041,-0.4215,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.4668,0.0252,0.4903,1.3649,-0.3779,1.2604
nominal,0.2392,-0.4348,-0.4564,1.3818,4.0781,1.6992
nominal,-0.1414,-0.3508,0.0846,-0.8596,-0.3779,-0.9457
nominal,2.4267,2.4627,-0.4564,1.2945,0.8159,0.5230
nominal,0.3728,-0.3286,-0.2310,1.3202,0.6960,1.2634
nominal,-0.1386,-0.2756,1.2567,1.4291,0.1229,1.1964
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0840,-0.1605,0.2649,0.7109,1.3496,1.0197
nominal,0.0447,-0.2225,-0.3211,0.7692,2.4610,1.0776
nominal,-0.4379,-0.3198,1.4370,1.0485,0.1049,0.9161
nominal,0.3078,-0.0411,-0.2761,-0.8596,-0.3779,-0.9457
nominal,0.3687,0.8348,-0.4113,-0.8596,-0.3779,-0.9457
anomaly,0.2910,-0.2357,-0.5015,1.4751,6.3473,1.5407
nominal,-0.0627,-0.2313,0.8961,0.0569,-0.3779,1.0745
nominal,0.2629,-0.1915,0.1297,0.3725,-0.3779,1.0958
nominal,0.7353,2.2017,-0.3211,0.5438,-0.3779,0.4895
nominal,0.0113,-0.4304,-0.3662,0.8084,2.4601,0.8886
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5984,-0.4525,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.3566,-0.2800,0.4903,0.3523,-0.3779,1.1294
nominal,0.7155,2.6131,0.5805,0.1835,-0.3779,0.3066
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1601,-0.2402,0.8059,0.9911,-0.3779,1.0745
nominal,-0.1126,-0.3906,-0.0507,0.9388,1.5798,0.8886
nominal,4.8977,-0.4481,-0.5465,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2827,-0.2623,2.7444,2.4430,-0.3779,0.6083
nominal,0.0266,-0.4481,-0.4113,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3879,-0.3950,2.5190,0.7734,0.0581,0.9191
nominal,0.5359,0.2243,-0.3662,0.4274,-0.3779,0.7241
nominal,-0.0874,-0.2092,-0.1408,0.1734,2.1266,1.1324
nominal,0.1296,-0.3685,-0.3662,1.1953,-0.3779,1.2604
nominal,-0.0671,0.1624,0.2649,-0.1414,1.1430,0.6936
nominal,0.4377,-0.4525,-0.4113,-0.8596,-0.3779,-0.9457
nominal,0.0927,-0.3198,0.7608,0.6751,0.2359,1.1964
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0872,-0.4525,-0.2761,0.8527,-0.3779,1.1355
nominal,0.4558,0.3836,0.4903,0.6759,0.8760,0.8582
nominal,1.2241,-0.4304,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.1817,-0.2313,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.1492,-0.3950,0.4002,0.5156,0.1187,1.2787
nominal,-0.0617,-0.3021,0.2198,0.3932,-0.3779,1.2086
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3220,-0.3685,0.5354,-0.8596,-0.3779,-0.9457
nominal,0.5310,2.7325,0.5805,0.7991,-0.3779,0.6571
nominal,-0.4597,-0.4525,0.4903,-0.8596,-0.3779,-0.9457
nominal,0.3664,-0.2933,-0.0056,0.8573,-0.3779,1.3152
anomaly,0.3073,-0.2977,-0.3662,1.2991,1.3428,1.8515
nominal,0.2100,0.1535,-0.3662,0.5177,-0.3779,1.0318
nominal,-0.2681,-0.4038,0.0395,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0655,-0.1075,0.5354,0.4265,0.1463,1.1355
nominal,0.0977,-0.2888,2.2936,0.2172,-0.0958,1.3579
nominal,0.3239,-0.4525,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5618,0.4676,-0.0957,1.0738,-0.3779,1.4859
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2795,-0.4127,0.6256,0.6067,-0.3779,0.6723
nominal,0.5220,1.7903,-0.4113,1.5561,-0.3779,1.0410
nominal,0.3996,0.1933,-0.1408,1.1616,-0.3779,1.2269
nominal,0.3808,0.4499,0.4452,-0.8596,-0.3779,-0.9457
nominal,-0.1853,-0.3375,0.4002,0.1358,0.1740,1.3670
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2194,-0.3640,-0.0056,0.2649,-0.3779,1.2269
nominal,-0.3547,-0.3375,0.1297,1.2046,-0.3779,0.6906
nominal,0.0268,-0.3994,-0.4113,1.2607,2.3684,0.8764
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6142,0.6401,-0.2761,0.9409,4.5056,0.9465
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1455,-0.3242,0.7608,-0.8596,-0.3779,-0.9457
nominal,-0.0059,-0.0986,0.5805,-0.8596,-0.3779,-0.9457
anomaly,0.1770,-0.1915,-0.5015,1.5789,7.7507,1.5560
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.9074,1.6531,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7666,0.6357,-0.2310,0.9113,1.1036,1.3274
nominal,0.4890,2.6617,0.1748,0.3493,-0.3779,0.2640
nominal,-0.0623,-0.0632,-0.4564,0.8734,-0.3779,1.4767
nominal,-0.3816,-0.4083,1.7075,0.7050,0.2154,1.2482
nominal,0.0864,-0.0101,-0.1408,0.5130,1.2994,0.9252
nominal,0.7538,0.8436,0.2198,0.4181,-0.3779,0.6814
nominal,0.6867,-0.4392,-0.3211,-0.8596,-0.3779,-0.9457
nominal,0.4031,0.3526,-0.0957,0.9535,0.4933,1.0562
nominal,2.7855,-0.4525,-0.4564,-0.8596,-0.3779,-0.9457
nominal,-0.0181,-0.2933,-0.2310,-0.2633,-0.3779,1.4432
nominal,-0.3323,-0.4304,-0.2761,0.2767,-0.3779,0.9648
nominal,-0.1113,-0.4215,-0.3662,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.4814,5.0814,-0.4113,0.7173,-0.3779,0.8521
nominal,0.8786,0.9498,0.0846,1.6590,0.2689,0.9130
nominal,1.0011,4.5594,-0.5015,1.0869,-0.3779,0.1390
nominal,-0.0215,-0.2446,0.1748,1.2962,-0.3779,0.7850
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4123,-0.4215,0.1748,-0.8596,-0.3779,-0.9457
nominal,0.4494,0.5605,-0.3662,0.4248,0.7780,0.4224
nominal,-0.4324,-0.2181,5.7198,0.6957,-0.3779,0.9222
nominal,-0.3886,-0.4481,1.0313,-0.8596,-0.3779,-0.9457
nominal,-0.1336,-0.1605,0.7608,0.4194,-0.3779,0.9740
nominal,-0.0112,-0.3552,-0.3211,0.9046,4.7534,0.9770
nominal,-0.0415,0.1093,1.9780,0.2666,-0.3779,0.8094
nominal,-0.3579,-0.4348,-0.2310,-0.8596,-0.3779,-0.9457
nominal,0.1670,-0.4525,-0.0957,-0.8596,-0.3779,-0.9457
nominal,0.3986,0.0120,-0.2761,1.7464,-0.3779,1.2726
nominal,0.1187,0.3482,0.4903,1.3704,1.1906,0.8978
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1652,-0.4171,-0.2310,0.1831,-0.3779,0.9770
nominal,0.3156,-0.0234,0.2649,1.0831,0.3026,1.0867
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.3147,-0.4127,0.5805,1.0409,0.9484,1.0197
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2800,-0.4525,0.4452,1.0274,-0.3779,0.7454
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0362,-0.3640,-0.0056,-0.8596,-0.3779,-0.9457
nominal,-0.0635,-0.4481,0.5805,0.6708,0.2295,1.2360
nominal,-0.3682,-0.4392,0.3100,-0.8596,-0.3779,-0.9457
anomaly,0.0176,-0.4038,-0.3211,1.6789,2.7463,1.5651
nominal,-0.1169,-0.3375,0.8961,0.7670,0.4877,1.1080
nominal,-0.1679,-0.0632,0.0846,-0.8596,-0.3779,-0.9457
nominal,-0.3313,-0.4525,1.6624,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2595,-0.4525,0.2198,-0.8596,-0.3779,-0.9457
anomaly,0.4270,-0.1561,-0.4564,1.5535,4.0607,1.5041
nominal,-0.3052,-0.1473,1.8879,0.4253,0.1187,1.2238
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.8410,0.6092,-0.0957,0.5582,-0.3779,0.8643
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.3405,-0.0986,0.2198,1.8641,-0.3779,0.9161
nominal,-0.1465,-0.0721,1.7526,0.5582,0.1540,1.3030
nominal,0.0129,-0.1473,1.1215,-0.8596,-0.3779,-0.9457
nominal,-0.4072,-0.4083,1.6624,0.0784,0.4749,1.1324
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0434,-0.3463,-0.0507,0.9194,-0.3779,1.0897
nominal,0.0183,-0.2446,-0.1408,0.6413,1.1084,1.2969
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.7983,0.4765,-0.3662,1.9211,0.9991,1.1476
nominal,0.3474,-0.2800,0.1748,-0.8596,-0.3779,-0.9457
nominal,4.4399,-0.4348,-0.5465,-0.8596,-0.3779,-0.9457
nominal,0.1492,0.3039,-0.1859,1.2898,-0.3779,0.7668
nominal,-0.2105,-0.3950,0.3551,1.0156,0.2262,1.2025
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.1259,-0.2888,0.0846,1.2696,1.6873,1.1720
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.4333,-0.4215,1.7526,-0.3030,-0.3779,0.9587
nominal,-0.3252,-0.4437,0.4002,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0691,-0.4481,0.2198,-0.8596,-0.3779,-0.9457
nominal,-0.2165,-0.0544,-0.2761,0.9105,-0.3779,0.7637
anomaly,-0.0927,-0.3994,-0.0056,1.1029,0.8728,1.2086
nominal,0.4626,3.3960,-0.2761,-0.8596,-0.3779,-0.9457
nominal,-0.0556,-0.2711,1.0764,0.6489,-0.3779,1.3152
nominal,-0.1762,-0.3950,0.0395,-0.1380,2.0413,1.1629
nominal,0.0052,0.0695,0.0846,-0.8596,-0.3779,-0.9457
nominal,0.1562,-0.3640,-0.1859,1.8814,-0.3779,0.9740
nominal,0.5786,0.8259,0.4002,1.4493,-0.3779,1.1172
nominal,-0.2336,-0.3065,0.8059,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0816,-0.4127,0.3551,0.2147,-0.3779,0.7789
nominal,-0.3213,-0.3729,1.4370,-0.8596,-0.3779,-0.9457
nominal,0.1853,0.9454,0.0846,0.8379,-0.3779,0.5413
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.5962,-0.0765,-0.2761,1.6565,1.0369,0.8704
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0105,-0.3552,-0.2310,-0.8596,-0.3779,-0.9457
anomaly,-0.0173,-0.4437,-0.3211,1.7038,3.1986,1.3487
nominal,-0.0490,-0.4348,-0.1408,0.4919,-0.3779,1.3579
nominal,-0.0434,-0.4525,0.1297,0.2447,-0.3779,0.8186
nominal,-0.0207,-0.1871,1.6624,-0.8596,-0.3779,-0.9457
nominal,0.7665,1.2506,0.5805,-0.8596,-0.3779,-0.9457
nominal,0.4067,1.2152,0.0395,-0.1102,-0.3779,1.0379
nominal,0.8606,0.2022,-0.2761,1.2223,-0.3779,0.8978
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.2376,0.2066,-0.1408,0.7139,0.9610,1.1629
nominal,-0.5452,-0.4525,-0.1408,0.5607,2.4816,0.8734
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.0742,-0.2048,0.6256,-0.8596,-0.3779,-0.9457
nominal,0.0788,-0.4525,0.0395,0.7223,0.5400,0.9618
nominal,0.5679,0.3261,-0.3662,-0.8596,-0.3779,-0.9457
nominal,0.0888,-0.0809,-0.3662,0.5426,2.3268,1.2391
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4171,10.6788,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0860,-0.3286,1.1665,0.6206,0.0102,1.2909
nominal,-0.3655,-0.4348,0.4452,0.5628,0.4862,1.1050
nominal,1.3698,1.1798,-0.0957,1.7135,0.0898,0.8673
nominal,1.6154,4.2896,0.0395,2.2097,-0.3779,0.8551
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.2869,-0.4348,0.1297,0.7000,0.8246,1.4158
anomaly,1.4171,0.0695,-0.5465,1.9881,10.9393,1.1903
nominal,-0.0762,-0.4392,-0.3662,0.5489,-0.3779,1.0410
nominal,0.2868,-0.0809,0.2198,0.2915,-0.3779,1.3487
nominal,0.3132,-0.2313,-0.3662,1.1050,1.6209,1.4767
nominal,-0.1165,-0.4038,-0.0507,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.6906,1.6399,0.6707,1.2232,0.1105,0.8064
nominal,2.8197,-0.4437,-0.4564,-0.8596,-0.3779,-0.9457
nominal,0.2758,-0.3906,-0.4113,0.4713,2.4232,0.9496
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,1.2965,4.4444,-0.5015,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
nominal,0.0171,-0.1694,-0.3211,-0.8596,-0.3779,-0.9457
nominal,-0.7844,-0.4702,-0.5916,-0.8596,-0.3779,-0.9457
