label,x1,x2,x3,x4,x5,x6,x7,x8
nominal,41.1,35.6,1012.5,7.1,2.0,8.9,50.9,32.9
nominal,18.7,14.9,1024.9,8.4,5.3,12.8,23.9,9.0
nominal,21.3,17.2,1026.8,5.9,3.2,8.0,29.8,9.0
nominal,18.7,14.4,1027.6,9.2,6.0,22.9,27.0,11.8
nominal,8.9,5.6,1031.1,11.3,4.2,14.0,19.9,-2.0
nominal,21.3,16.3,1023.8,10.8,4.2,10.9,29.8,16.0
nominal,21.3,17.3,1027.6,5.4,1.6,5.1,28.9,12.9
nominal,28.2,23.6,1024.4,4.6,6.9,11.8,30.9,25.0
nominal,33.0,25.1,1019.8,12.9,3.0,15.9,45.0,25.0
nominal,27.9,22.3,1026.9,11.4,4.4,17.9,34.9,18.0
nominal,36.6,28.1,1015.5,12.9,6.3,11.8,47.8,32.0
anomaly,36.3,34.8,1021.6,2.7,2.2,8.0,38.8,34.0
nominal,34.3,33.1,1028.0,2.8,2.4,8.0,36.0,32.9
nominal,26.6,26.5,1029.5,2.5,0.2,1.9,34.0,20.8
nominal,27.1,26.3,1027.3,0.1,2.0,5.8,32.0,23.9
nominal,31.6,29.0,1024.8,2.9,2.9,5.8,43.9,23.9
nominal,35.4,31.2,1022.4,6.8,3.7,8.0,47.8,27.9
nominal,41.0,33.6,1018.3,10.2,1.8,4.9,54.9,30.9
nominal,34.7,29.7,1023.6,9.2,4.7,8.9,47.8,28.9
nominal,31.6,26.3,1026.3,6.4,7.3,11.1,36.0,28.9
nominal,26.6,22.2,1026.1,2.3,8.8,40.8,32.0,18.0
nominal,11.6,6.5,1029.9,11.3,8.0,30.9,19.9,2.8
nominal,13.5,7.5,1028.0,13.1,4.5,14.0,27.0,5.9
nominal,13.7,5.4,1033.2,11.3,10.6,16.9,23.9,7.0
nominal,2.9,-1.8,1037.2,10.5,5.4,9.9,9.0,-4.0
nominal,6.6,1.8,1026.5,9.6,6.0,17.9,27.9,-4.0
nominal,24.4,20.7,1007.2,2.0,8.2,19.8,27.9,16.9
nominal,5.9,1.3,1019.1,10.4,6.3,17.9,16.9,-6.2
nominal,16.1,9.0,1021.2,12.8,2.4,7.0,20.8,9.0
nominal,16.7,11.8,1024.1,11.5,3.5,12.8,28.9,9.9
nominal,25.0,23.1,1017.3,3.5,6.3,10.9,30.9,19.9
nominal,36.4,31.7,1014.0,5.7,5.9,11.8,43.0,32.9
nominal,27.5,23.6,1018.1,5.3,5.7,9.9,32.0,23.0
nominal,27.6,24.5,1015.4,4.0,6.4,9.9,38.8,23.0
nominal,38.8,30.5,1006.8,12.0,12.1,15.9,45.0,36.0
nominal,28.3,19.8,1019.6,9.2,0.7,3.9,38.8,18.9
nominal,32.0,23.5,1018.5,11.2,3.6,11.8,39.9,23.9
nominal,25.8,20.8,1021.2,5.7,6.9,12.8,36.0,20.8
nominal,20.0,11.9,1023.4,10.7,12.0,15.9,27.9,14.9
nominal,22.5,13.0,1021.6,13.0,11.6,17.9,27.9,18.9
nominal,24.4,15.7,1023.0,12.3,9.5,15.9,32.9,19.9
nominal,25.0,18.4,1023.3,11.7,2.9,9.9,38.8,16.9
nominal,24.7,19.8,1027.2,7.4,3.7,11.8,32.9,19.9
nominal,27.0,20.1,1024.8,6.5,3.8,11.8,46.9,18.0
nominal,28.1,22.1,1028.3,5.4,8.9,12.8,32.0,23.9
nominal,21.8,15.5,1025.2,9.8,4.6,9.9,36.0,12.9
nominal,36.6,30.0,1012.8,11.3,2.4,8.0,54.9,27.0
nominal,40.2,34.1,1009.3,10.4,3.5,8.0,50.9,32.9
nominal,26.1,15.1,1025.5,12.4,8.6,19.8,32.9,21.9
nominal,22.6,15.1,1026.3,10.3,4.5,8.9,29.8,16.9
nominal,26.0,21.1,1022.5,7.1,4.7,19.8,34.0,21.9
nominal,23.1,14.1,1023.9,10.6,16.2,23.9,30.9,18.9
nominal,19.1,7.8,1030.7,12.4,6.2,15.9,36.9,9.0
nominal,34.8,22.2,1017.1,12.9,2.3,7.0,50.0,25.9
nominal,33.2,19.9,1010.2,13.2,11.2,24.9,43.9,27.0
nominal,14.4,0.9,1023.0,13.3,11.5,19.8,28.9,3.9
nominal,14.0,5.8,1028.8,14.4,1.2,7.0,25.9,7.0
nominal,21.1,13.7,1028.7,9.4,2.6,8.0,25.0,16.9
nominal,24.4,12.7,1024.0,12.8,4.3,11.8,48.9,11.8
nominal,38.6,19.4,1025.5,12.7,5.4,15.0,57.9,25.0
nominal,45.3,25.0,1017.4,13.4,3.9,8.9,61.9,30.9
nominal,43.3,30.2,1024.0,11.9,4.0,10.9,68.0,29.8
nominal,52.5,36.7,1012.3,11.5,1.6,8.9,68.0,37.9
nominal,46.2,31.8,1019.6,10.5,8.2,19.8,61.9,34.0
nominal,37.3,19.5,1029.8,11.1,6.8,17.9,54.0,23.9
nominal,50.4,28.9,1012.6,12.4,2.4,8.0,74.8,36.9
anomaly,21.7,13.4,1033.6,8.5,12.2,17.9,30.9,14.9
nominal,17.8,6.8,1038.6,12.0,6.0,11.8,23.0,11.8
nominal,17.5,5.7,1037.3,12.9,2.2,8.0,27.9,10.9
nominal,24.6,11.8,1028.8,13.1,2.9,9.9,39.9,14.9
nominal,24.8,21.2,1018.5,3.0,5.6,15.0,28.9,18.0
nominal,11.5,6.1,1026.1,10.4,14.8,28.0,16.0,7.0
nominal,7.8,0.4,1036.9,12.8,5.3,11.8,18.9,-2.0
nominal,19.9,11.8,1030.5,13.4,7.2,14.0,43.9,9.0
nominal,44.3,30.0,1017.1,13.6,6.8,12.8,63.9,32.9
nominal,51.9,37.1,1014.7,12.4,6.9,16.9,70.0,36.9
nominal,58.3,48.7,1009.7,11.0,13.3,19.8,64.9,52.0
nominal,56.6,48.9,1025.3,9.9,2.1,7.0,73.9,45.9
nominal,60.5,47.0,1021.2,10.5,1.3,7.0,74.8,43.9
nominal,57.6,41.1,1023.4,13.1,6.0,14.0,70.0,47.8
anomaly,54.5,43.9,1017.6,10.8,6.0,12.8,63.9,50.0
nominal,51.9,44.2,1009.6,7.0,5.0,10.9,70.9,41.0
anomaly,50.4,41.6,1004.1,12.2,10.0,17.9,68.0,45.0
nominal,46.4,34.4,1008.1,13.4,3.6,10.9,68.0,32.9
nominal,47.9,39.8,1012.0,8.3,6.2,11.8,55.9,38.8
nominal,48.7,35.7,1017.0,10.2,6.7,12.0,61.0,39.9
nominal,39.9,30.2,1021.6,12.2,12.3,15.9,41.9,37.9
nominal,32.7,20.7,1026.3,12.4,8.7,14.0,36.9,28.9
nominal,33.2,20.5,1023.9,11.6,1.0,5.8,47.8,21.9
nominal,45.4,26.9,1016.6,12.1,2.7,11.8,61.9,32.0
nominal,56.4,32.2,1012.2,13.5,4.6,12.8,81.0,36.9
nominal,45.5,24.7,1014.5,12.8,9.7,17.9,66.9,29.8
nominal,51.3,49.5,1006.4,4.1,6.0,8.9,61.9,43.0
nominal,46.0,33.5,1021.2,15.0,5.8,18.8,66.9,30.9
nominal,61.2,44.2,1009.2,13.4,10.5,17.9,75.9,52.0
nominal,62.9,42.9,1004.5,13.8,12.0,17.9,73.9,52.0
anomaly,50.7,40.7,1013.1,10.8,7.6,15.9,66.9,45.9
nominal,46.7,37.5,1014.1,11.6,10.3,25.8,59.0,37.9
anomaly,48.9,43.1,1005.7,7.2,5.5,10.9,59.0,43.9
nominal,48.0,33.3,1022.8,11.6,5.2,8.9,59.9,34.9
nominal,53.8,32.5,1020.1,12.6,3.7,5.1,61.9,45.0
nominal,52.5,33.4,1016.3,13.6,6.9,14.0,61.9,43.9
anomaly,48.4,45.5,1010.7,8.0,10.3,17.9,54.0,43.0
nominal,46.2,30.7,1019.5,13.2,7.0,12.8,61.0,34.0
nominal,53.0,37.6,1016.8,13.6,4.9,10.9,64.9,43.0
nominal,49.9,37.5,1018.4,11.5,3.9,8.9,59.9,36.0
nominal,52.5,45.8,1024.1,6.8,2.7,7.0,64.9,39.9
nominal,59.4,45.7,1011.0,13.3,13.9,19.8,72.0,50.9
nominal,61.9,45.5,1017.2,13.9,6.1,15.0,77.0,47.8
nominal,59.3,44.0,1006.1,13.0,12.5,17.9,77.9,48.9
nominal,61.9,42.6,1014.5,12.4,4.6,9.9,75.9,47.8
anomaly,62.8,44.9,1016.2,12.5,7.3,15.0,73.9,54.9
nominal,60.6,48.0,1021.8,12.7,3.9,8.9,72.0,47.8
anomaly,59.7,52.5,1003.3,11.0,13.3,21.0,72.9,54.0
nominal,60.2,48.9,1020.6,14.5,5.8,10.9,74.8,48.9
nominal,66.2,51.2,1021.5,12.2,3.3,8.0,77.9,54.0
nominal,70.2,60.4,1015.1,8.6,4.8,8.0,79.0,61.0
anomaly,71.0,64.1,1015.8,8.8,6.8,12.8,77.0,66.9
nominal,62.8,48.0,1020.8,12.5,7.0,15.0,75.9,52.0
nominal,65.5,46.1,1020.6,13.6,4.7,8.0,77.0,50.9
nominal,68.9,53.0,1017.4,13.6,4.6,14.0,81.9,55.9
nominal,74.1,59.9,1013.7,12.1,8.6,14.0,88.0,63.0
nominal,78.6,65.2,1013.5,9.5,10.2,16.9,88.9,68.9
nominal,81.9,66.7,1020.1,9.8,7.9,12.8,90.9,70.0
nominal,79.9,62.5,1021.0,9.2,7.5,14.0,88.9,68.0
nominal,78.8,60.3,1019.1,11.2,6.6,10.9,90.0,68.0
nominal,80.0,62.6,1015.6,11.6,6.8,11.8,90.9,70.0
nominal,81.0,62.2,1014.8,10.9,5.1,10.9,92.8,68.9
nominal,83.3,67.9,1014.3,9.2,5.3,12.8,92.8,72.9
nominal,80.5,65.0,1014.8,10.6,7.4,16.9,90.0,70.0
nominal,73.3,60.0,1016.0,10.4,8.1,12.8,81.0,65.8
nominal,69.4,48.8,1021.2,7.7,8.9,14.0,79.0,59.9
nominal,65.8,48.5,1021.9,11.0,5.2,44.9,77.9,52.9
nominal,69.2,52.4,1016.8,10.5,6.1,12.8,79.0,59.0
nominal,74.3,61.7,1005.6,9.7,9.4,15.0,86.0,65.8
anomaly,73.7,64.7,1000.0,12.0,7.2,15.0,83.8,64.9
nominal,73.6,56.6,1016.9,12.5,6.3,12.8,88.0,59.9
nominal,76.9,60.7,1019.4,12.3,6.4,11.8,86.9,65.8
nominal,81.7,65.8,1016.6,12.2,5.8,9.9,93.9,72.0
nominal,87.4,73.7,1011.8,11.9,4.5,8.0,99.9,75.9
nominal,91.4,72.0,1010.4,11.2,6.2,10.9,108.9,77.9
nominal,91.7,72.9,1011.3,10.6,6.5,10.9,104.9,79.0
nominal,90.4,75.7,1012.9,9.9,7.9,15.0,100.9,79.0
nominal,79.8,56.8,1016.7,12.1,4.3,9.9,90.0,66.9
nominal,76.7,64.7,1012.6,13.0,6.4,9.9,84.9,70.9
nominal,77.9,64.3,1012.4,11.0,5.6,11.8,91.9,66.9
nominal,80.9,69.4,1007.8,13.0,5.5,15.0,90.9,70.9
nominal,79.6,68.8,1009.7,12.0,4.0,8.9,90.0,70.9
nominal,81.5,67.5,1011.3,12.1,4.3,9.9,93.9,68.0
nominal,85.7,68.4,1007.9,11.8,8.8,14.0,99.9,74.8
nominal,84.8,62.2,1013.3,12.2,4.4,11.8,99.9,68.0
nominal,84.8,66.9,1018.3,12.3,6.5,11.8,97.0,70.9
nominal,85.0,71.7,1017.7,11.0,9.1,15.0,95.9,74.8
anomaly,79.1,69.5,1017.1,11.3,6.7,22.0,91.9,65.8
nominal,66.6,58.0,1020.8,12.4,6.2,11.8,77.0,61.0
nominal,73.2,67.0,1017.6,12.4,4.4,8.0,80.1,68.0
nominal,80.2,71.5,1016.6,8.6,5.2,9.9,90.0,70.9
nominal,81.3,69.4,1012.6,9.7,4.8,11.8,92.8,70.9
nominal,80.0,67.8,1010.3,12.4,6.1,9.9,90.0,72.0
nominal,82.7,72.7,1010.4,8.3,8.1,15.0,91.9,72.9
nominal,88.6,74.7,1007.7,9.2,8.7,14.0,100.9,77.0
nominal,84.6,69.5,1010.2,12.0,5.9,10.9,95.9,77.9
nominal,85.3,72.1,1009.3,12.0,7.2,11.8,97.0,77.0
nominal,86.8,70.3,1008.8,12.0,8.0,15.0,99.9,74.8
nominal,88.4,71.6,1008.7,12.0,8.8,15.0,99.0,74.8
nominal,89.4,71.1,1006.8,11.8,9.0,12.8,100.9,77.9
nominal,86.0,75.4,1010.1,11.2,7.6,14.0,97.0,77.9
nominal,86.9,73.8,1010.7,12.1,9.5,15.9,95.9,77.0
nominal,72.9,55.8,1021.2,12.3,3.2,9.9,86.9,61.0
nominal,81.9,67.6,1015.2,10.1,7.8,15.9,93.9,70.0
nominal,79.8,64.9,1012.7,12.0,7.8,12.8,92.8,66.9
nominal,80.0,67.3,1013.8,9.4,5.0,8.9,93.9,68.9
nominal,85.5,72.5,1014.2,6.5,6.1,11.8,97.9,74.8
nominal,86.2,72.5,1015.3,6.2,7.0,9.9,99.0,74.8
nominal,85.9,70.0,1014.9,6.7,7.0,10.9,97.9,74.8
nominal,75.9,67.5,1014.5,9.9,5.1,8.0,88.0,65.8
nominal,77.9,67.3,1016.7,8.5,5.3,8.9,88.9,68.0
nominal,77.7,68.4,1018.1,8.7,5.5,14.0,86.0,68.9
nominal,77.6,70.9,1014.4,7.0,6.0,8.0,86.0,72.9
nominal,60.4,44.9,1021.9,12.4,3.4,7.0,72.9,48.9
nominal,61.5,43.9,1024.7,12.6,3.7,8.0,74.8,47.8
nominal,66.1,50.6,1020.3,12.5,6.4,10.9,77.9,55.9
nominal,73.2,58.4,1014.8,12.6,3.7,8.0,90.9,59.9
nominal,72.8,51.6,1022.1,12.6,4.4,8.9,86.0,61.0
nominal,71.0,53.4,1019.5,12.3,6.9,12.8,88.9,59.0
nominal,74.7,61.9,1012.9,10.1,8.9,15.9,84.9,63.9
nominal,65.3,46.6,1020.0,12.0,6.7,10.9,79.0,52.9
nominal,67.9,50.0,1018.0,12.5,7.7,12.8,81.9,59.9
anomaly,63.8,56.3,1013.9,11.5,10.0,19.8,74.8,56.8
anomaly,47.9,41.1,1025.2,12.3,7.2,15.0,55.9,41.0
nominal,44.3,26.5,1029.4,12.4,6.6,12.8,57.9,32.9
nominal,50.9,32.7,1021.4,11.5,10.7,16.9,61.9,43.0
nominal,57.5,41.2,1016.9,12.0,3.6,8.0,73.9,41.9
nominal,62.0,43.0,1011.7,12.5,4.1,8.9,82.9,45.9
nominal,67.2,53.4,1013.0,11.5,4.9,8.9,84.9,52.9
nominal,68.9,57.0,1014.8,11.8,6.8,14.0,84.9,56.8
nominal,56.8,46.1,1013.5,12.0,3.9,9.9,70.0,46.9
nominal,62.2,44.4,1005.9,11.5,9.7,22.0,74.8,54.0
nominal,51.7,40.0,1017.7,12.4,6.4,12.8,64.9,41.0
nominal,55.9,45.2,1016.7,12.1,4.2,8.0,70.9,43.9
nominal,60.4,45.3,1018.4,12.1,4.0,5.8,77.9,46.9
nominal,67.1,50.5,1018.8,12.9,6.3,16.9,86.9,52.9
nominal,72.7,55.5,1013.1,13.5,8.6,18.8,88.9,59.0
nominal,52.5,32.0,1019.5,12.5,13.0,19.8,63.9,45.0
nominal,54.4,36.7,1017.2,13.5,3.0,7.0,70.9,43.0
nominal,59.4,38.7,1017.9,12.4,7.8,16.9,75.9,46.9
nominal,68.3,44.4,1011.2,12.1,8.1,12.8,77.0,59.0
nominal,59.4,42.1,1015.9,13.3,5.6,14.0,74.8,45.0
nominal,43.2,30.1,1015.2,12.4,7.9,12.8,57.9,30.9
nominal,51.4,33.5,1007.6,11.9,6.2,15.0,70.0,39.9
nominal,49.3,34.2,1017.9,12.0,3.3,5.8,65.8,37.9
nominal,47.8,39.2,1006.4,12.0,2.7,9.9,56.8,37.9
nominal,48.9,28.5,1013.1,12.9,14.3,21.0,59.0,41.0
nominal,45.3,27.3,1020.7,13.6,4.9,12.8,59.0,36.0
nominal,26.7,12.8,1027.6,12.2,12.7,17.9,34.0,19.9
nominal,26.4,14.5,1031.0,12.0,5.5,9.9,41.9,14.9
nominal,40.8,31.9,1019.9,7.2,10.6,15.0,55.9,34.0
nominal,44.6,37.7,1009.1,10.8,5.6,8.9,55.9,36.9
nominal,36.5,26.9,1017.5,11.5,11.8,25.8,50.0,29.8
nominal,29.9,19.6,1028.5,12.0,5.7,12.8,38.8,23.9
nominal,42.1,28.0,1007.4,12.0,11.2,12.8,64.9,30.9
nominal,20.9,11.7,1024.2,10.9,12.8,21.0,25.0,14.0
nominal,29.1,22.1,1014.4,12.0,6.0,11.8,41.9,20.8
nominal,34.2,26.8,1020.0,11.2,4.4,15.0,39.9,27.9
nominal,37.2,33.9,1022.5,5.1,6.6,10.9,41.0,34.0
nominal,37.3,33.8,1020.7,7.3,5.9,12.8,54.0,27.9
nominal,41.4,35.3,1018.2,10.2,10.1,16.9,50.9,36.9
nominal,37.9,32.3,1021.4,9.0,6.2,18.8,55.9,27.9
nominal,47.6,36.6,1015.2,12.6,7.3,14.0,59.9,38.8
nominal,43.0,28.1,1024.7,13.3,8.2,22.9,52.9,29.8
nominal,36.6,18.9,1026.8,12.4,9.1,14.0,45.9,28.9
nominal,29.8,17.4,1025.1,12.3,10.6,18.8,41.9,25.9
nominal,28.7,15.7,1026.2,12.0,7.4,15.9,46.0,19.9
nominal,39.9,29.6,1018.0,12.0,5.0,9.9,56.8,28.9
nominal,44.7,34.7,1005.1,11.1,4.4,10.9,52.9,32.9
nominal,17.3,11.2,1025.4,12.7,7.5,15.9,25.0,9.9
nominal,25.5,17.5,1019.9,13.1,7.1,8.9,36.0,19.9
nominal,39.9,28.3,1008.4,12.1,5.1,7.0,65.8,28.9
nominal,46.1,35.8,1010.9,13.3,4.2,10.9,59.0,34.0
nominal,48.0,36.7,1009.0,11.5,6.9,10.9,65.8,37.9
nominal,45.4,32.8,1018.5,11.9,7.8,14.0,55.9,34.9
nominal,36.1,21.1,1019.7,13.1,7.8,17.9,50.9,25.9
nominal,28.2,19.3,1026.4,6.9,4.3,29.9,32.9,23.9
nominal,27.7,25.7,1027.5,5.7,7.0,15.0,29.8,25.9
nominal,22.3,19.7,1021.1,2.8,17.3,35.0,30.9,5.0
nominal,3.7,-5.7,1035.8,13.0,13.8,17.9,9.9,-1.1
nominal,8.2,2.5,1034.8,11.9,3.5,8.0,20.8,0.0
nominal,14.7,5.8,1028.8,11.2,8.8,11.8,19.9,9.0
nominal,12.2,6.7,1025.7,11.2,7.4,10.9,18.0,9.0
nominal,31.5,28.2,1024.3,9.4,3.7,5.8,39.9,23.9
nominal,33.0,29.2,1023.9,8.8,6.1,9.9,45.9,27.0
anomaly,37.2,30.8,1022.3,9.6,6.5,8.9,39.9,34.9
nominal,30.0,25.5,1023.1,5.8,13.8,19.8,35.1,27.9
nominal,29.6,21.5,1025.3,8.2,5.2,9.9,30.9,27.9
nominal,24.6,18.4,1027.1,5.6,7.2,10.9,27.9,21.9
nominal,24.7,20.7,1024.1,7.7,7.8,15.9,29.8,18.9
nominal,29.7,22.8,1026.0,12.5,8.5,14.0,30.9,28.9
nominal,29.0,22.1,1021.2,13.2,8.7,16.9,41.9,20.8
nominal,30.7,19.9,1028.3,11.2,9.1,12.8,34.0,27.0
nominal,21.6,16.0,1031.5,10.8,4.9,12.8,29.8,14.9
nominal,29.1,22.1,1025.4,9.4,8.3,10.9,41.0,25.0
nominal,28.7,24.5,1018.5,5.2,10.7,16.9,32.9,25.9
nominal,16.3,11.8,1015.5,9.2,8.2,16.9,25.9,7.9
nominal,23.8,20.0,1012.3,3.2,11.3,15.0,25.0,20.8
nominal,10.5,5.9,1033.3,10.7,8.5,12.8,18.9,5.9
nominal,3.5,-4.1,1039.3,12.0,6.6,9.9,9.0,0.0
nominal,-0.1,-7.3,1038.8,12.3,5.7,8.9,9.0,-9.0
nominal,14.4,8.8,1022.8,12.0,6.9,11.8,32.0,5.0
nominal,33.9,27.6,1017.2,13.3,7.4,12.8,41.0,25.0
nominal,30.2,28.6,1019.5,5.0,6.4,15.9,36.0,23.0
nominal,37.8,30.6,1016.5,12.6,3.0,8.0,54.9,28.9
nominal,43.1,33.0,1012.5,12.4,4.2,8.0,66.9,27.9
nominal,39.2,30.9,1011.6,12.3,6.5,17.9,54.9,29.8
nominal,18.1,11.8,1027.9,11.2,10.2,17.9,29.8,9.9
nominal,34.8,30.3,1010.6,5.8,9.9,19.8,50.9,23.9
nominal,-1.6,-11.1,1023.7,11.0,15.4,33.8,9.0,-6.2
nominal,11.0,4.1,1021.8,13.4,8.7,14.0,23.9,5.0
nominal,23.6,19.0,1018.9,12.0,7.5,14.0,43.0,14.9
nominal,28.1,21.6,1014.7,11.0,12.0,19.8,37.9,18.0
nominal,12.3,7.1,1019.5,10.6,6.4,11.8,21.9,7.0
nominal,21.1,14.1,1013.8,11.2,12.6,23.9,28.9,16.0
nominal,10.1,7.0,1013.9,2.8,16.9,28.9,16.9,7.0
nominal,6.6,-2.1,1025.1,12.9,11.6,25.8,14.9,-2.0
nominal,23.5,14.5,1015.7,13.8,11.6,18.8,39.9,7.9
nominal,7.9,-1.8,1021.3,12.1,15.4,31.9,36.9,-3.1
nominal,0.0,-5.7,1033.0,7.6,10.8,15.0,5.9,-4.0
nominal,-5.9,-11.0,1031.3,12.5,6.1,9.9,7.9,-17.1
nominal,1.4,-4.8,1026.1,13.1,4.8,8.0,7.0,-6.2
nominal,-10.6,-18.1,1038.6,11.6,10.5,22.9,8.1,-19.1
nominal,-10.4,-15.3,1040.7,12.2,4.6,10.9,0.9,-19.1
nominal,-2.4,-6.8,1038.7,13.0,4.4,15.0,21.9,-14.1
nominal,20.6,12.8,1027.8,10.2,7.2,15.0,25.9,14.0
nominal,23.3,15.4,1024.2,11.1,8.1,12.8,43.9,11.8
nominal,38.9,32.4,1009.6,11.6,3.4,8.0,50.0,29.8
nominal,43.3,37.1,1012.0,13.1,4.7,8.9,61.0,34.9
nominal,46.6,33.5,1009.2,12.4,16.0,30.9,54.9,41.9
nominal,36.4,18.2,1024.4,12.5,22.7,29.9,41.0,32.0
nominal,31.6,18.8,1030.0,15.0,8.4,15.0,41.9,23.0
nominal,40.2,27.7,1015.5,13.5,8.5,16.9,59.0,28.9
nominal,17.6,8.8,1027.9,10.7,11.7,25.8,36.9,7.0
nominal,33.3,18.9,1013.6,12.0,11.2,19.8,37.9,28.9
nominal,28.7,20.3,1012.6,12.0,8.9,15.9,41.0,23.0
nominal,39.8,29.3,1001.3,12.0,6.0,10.9,51.0,25.9
nominal,51.1,35.1,1002.6,12.3,5.7,12.8,61.0,41.9
anomaly,40.9,36.2,1016.1,8.7,6.6,8.9,55.9,36.0
nominal,44.9,17.5,1013.4,12.6,5.9,12.8,70.0,29.8
nominal,52.0,23.1,1007.9,11.9,6.5,8.9,68.0,43.0
nominal,34.1,24.6,1009.6,11.1,10.8,14.0,59.9,27.0
nominal,13.5,1.4,1030.6,11.3,18.6,23.9,23.9,7.0
nominal,14.7,0.4,1032.5,12.5,10.4,19.8,30.9,3.9
nominal,26.4,10.6,1013.3,12.0,9.9,21.0,38.8,18.9
nominal,27.2,8.2,1013.1,12.0,15.8,26.8,37.9,19.9
nominal,16.8,4.1,1025.5,11.0,8.2,18.8,27.9,9.9
nominal,29.5,18.8,1018.8,12.1,8.5,15.0,47.8,20.8
nominal,36.3,19.6,1010.4,9.8,11.7,18.8,45.0,27.9
nominal,22.0,14.6,1021.4,7.1,16.2,23.9,34.9,16.0
nominal,6.1,-4.0,1036.9,11.3,15.0,22.0,14.9,-3.1
nominal,8.0,-2.3,1040.7,13.4,13.9,22.0,25.9,0.0
nominal,21.1,6.7,1036.6,13.4,7.4,11.8,41.0,7.9
nominal,36.1,11.1,1030.3,12.9,11.4,19.8,53.1,25.0
nominal,45.6,17.2,1024.0,12.1,11.6,15.9,61.9,34.9
nominal,51.5,23.8,1014.3,12.0,10.2,14.0,66.9,38.8
nominal,54.1,34.4,1009.3,12.3,3.4,7.0,72.0,38.8
nominal,50.6,34.0,1014.0,11.3,8.9,18.8,68.0,41.9
nominal,43.4,22.6,1015.3,12.4,5.3,9.9,59.0,28.9
anomaly,44.1,25.6,1009.2,12.1,7.9,23.9,56.8,34.0
nominal,39.9,27.0,1011.8,10.1,7.6,19.8,54.9,25.9
nominal,41.2,16.8,1015.5,12.1,9.1,17.9,52.0,29.8
nominal,31.8,17.3,1020.5,9.3,17.3,25.8,38.8,25.0
nominal,32.3,19.7,1025.6,11.7,17.8,21.0,46.9,23.0
nominal,34.6,12.6,1022.4,12.8,8.4,15.9,46.9,20.8
nominal,37.3,12.7,1020.6,11.8,3.9,12.8,52.0,23.9
nominal,19.1,9.7,1032.1,13.4,8.0,15.9,34.9,9.0
nominal,33.5,18.9,1027.7,13.0,9.9,12.8,48.9,23.0
nominal,41.2,24.5,1021.6,11.8,6.9,12.8,52.9,34.9
nominal,44.6,33.2,1015.9,9.7,9.6,18.8,55.9,34.9
nominal,34.9,25.1,1024.1,11.7,10.2,15.9,43.9,27.9
nominal,40.1,28.3,1026.4,11.2,6.8,21.0,57.9,27.9
nominal,56.6,30.7,1008.6,12.1,9.5,12.8,77.9,41.0
nominal,34.9,24.1,1022.6,8.3,17.5,22.9,39.9,30.9
nominal,34.5,20.9,1032.4,11.1,8.6,12.8,45.0,27.9
nominal,35.1,18.3,1026.1,11.7,4.6,8.9,50.9,20.8
nominal,46.3,21.9,1013.8,12.3,9.5,11.8,54.9,37.9
nominal,41.2,27.5,1017.6,10.2,7.3,11.8,52.0,34.0
nominal,43.0,32.8,1021.5,7.0,5.8,9.9,55.9,30.9
nominal,54.1,30.5,1017.6,12.0,8.0,15.9,77.0,36.9
nominal,69.7,44.0,1002.8,11.8,11.7,17.9,90.9,54.0
nominal,40.1,29.2,1013.3,12.2,11.9,22.0,54.0,32.0
nominal,47.7,31.9,1017.5,13.6,6.2,11.8,59.9,34.9
nominal,61.3,35.7,1005.7,13.5,12.4,24.9,81.9,48.9
nominal,67.5,45.3,999.8,12.4,11.0,18.8,79.0,56.8
anomaly,65.3,36.4,1000.1,11.5,7.1,14.0,77.9,54.0
nominal,49.5,32.1,1024.3,12.3,7.1,11.8,66.9,34.0
nominal,62.2,40.1,1010.5,12.0,7.9,14.0,79.0,50.9
nominal,48.7,29.5,1012.3,12.0,7.6,12.8,61.0,34.9
nominal,52.5,33.5,1011.9,12.0,7.0,10.9,61.9,41.9
anomaly,52.4,44.9,1012.9,10.2,6.3,15.0,68.0,43.0
nominal,50.7,47.1,1015.7,7.4,7.5,9.9,57.9,47.8
nominal,78.1,65.7,1000.8,11.0,11.3,19.8,91.9,68.0
nominal,79.9,61.8,999.6,12.5,9.8,18.8,90.0,72.9
nominal,66.0,49.2,1013.2,11.5,4.5,9.9,79.0,52.9
anomaly,53.5,53.3,1013.2,3.3,7.4,11.8,57.9,50.9
nominal,60.3,47.7,1020.7,11.1,6.9,14.0,72.0,50.9
nominal,57.8,47.0,1020.2,12.2,10.7,16.9,68.0,48.9
nominal,59.0,44.9,1018.0,12.0,4.8,10.9,75.9,45.9
nominal,63.8,48.2,1019.9,11.2,6.6,14.0,79.0,50.0
nominal,67.9,46.7,1016.3,11.5,4.4,8.9,82.9,52.0
nominal,71.3,53.8,1013.1,11.6,4.4,11.8,86.0,55.9
nominal,75.6,54.8,1010.5,11.1,3.7,8.0,90.0,59.9
nominal,72.3,61.4,1014.4,9.4,3.4,7.0,90.9,61.0
nominal,81.6,64.3,1015.5,12.3,2.9,7.0,90.9,68.9
nominal,72.0,61.6,1009.7,9.5,4.3,8.9,86.0,61.0
nominal,77.3,66.5,1007.9,11.0,5.9,9.9,91.9,64.9
anomaly,73.3,67.6,1009.3,10.0,6.2,17.9,84.9,65.8
nominal,75.3,63.9,1014.0,10.7,4.6,8.9,82.9,63.9
nominal,75.3,64.7,1016.9,12.1,7.7,14.0,84.9,65.8
